Parish,Date,Labor force size,Employment,Unemployment,Unemployment rate,National labor force size,National employment,National unemployment,National unemployment rate
West Baton Rouge,4/1/2008,10640,10269,371,3.5,153769,146132,7637,5
West Baton Rouge,5/1/2008,10635,10203,432,4.1,154303,145908,8395,5.4
West Baton Rouge,6/1/2008,10860,10313,547,5,154313,145737,8575,5.6
West Baton Rouge,7/1/2008,10846,10321,525,4.8,154469,145532,8937,5.8
West Baton Rouge,8/1/2008,10761,10212,549,5.1,154641,145203,9438,6.1
West Baton Rouge,9/1/2008,10862,10231,631,5.8,154570,145076,9494,6.1
West Baton Rouge,10/1/2008,10933,10356,577,5.3,154876,144802,10074,6.5
West Baton Rouge,11/1/2008,10881,10352,529,4.9,154639,144100,10538,6.8
West Baton Rouge,12/1/2008,10852,10299,553,5.1,154655,143369,11286,7.3
West Baton Rouge,1/1/2009,10546,9903,643,6.1,154210,142152,12058,7.8
West Baton Rouge,2/1/2009,10604,9986,618,5.8,154538,141640,12898,8.3
West Baton Rouge,3/1/2009,10682,10033,649,6.1,154133,140707,13426,8.7
West Baton Rouge,4/1/2009,10715,10090,625,5.8,154509,140656,13853,9
West Baton Rouge,5/1/2009,10682,9998,684,6.4,154747,140248,14499,9.4
West Baton Rouge,6/1/2009,10841,10015,826,7.6,154716,140009,14707,9.5
West Baton Rouge,7/1/2009,10945,10130,815,7.4,154502,139901,14601,9.5
West Baton Rouge,8/1/2009,10785,10046,739,6.9,154307,139492,14814,9.6
West Baton Rouge,9/1/2009,10802,10080,722,6.7,153827,138818,15009,9.8
West Baton Rouge,10/1/2009,10773,10051,722,6.7,153784,138432,15352,10
West Baton Rouge,11/1/2009,10784,10083,701,6.5,153878,138659,15219,9.9
West Baton Rouge,12/1/2009,10622,9921,701,6.6,153111,138013,15098,9.9
West Baton Rouge,1/1/2010,11801,10978,823,7,153484,138438,15046,9.8
West Baton Rouge,2/1/2010,11755,11010,745,6.3,153694,138581,15113,9.8
West Baton Rouge,3/1/2010,11860,11096,764,6.4,153954,138751,15202,9.9
West Baton Rouge,4/1/2010,11906,11143,763,6.4,154622,139297,15325,9.9
West Baton Rouge,5/1/2010,11894,11052,842,7.1,154091,139241,14849,9.6
West Baton Rouge,6/1/2010,12071,11085,986,8.2,153616,139141,14474,9.4
West Baton Rouge,7/1/2010,12066,11069,997,8.3,153691,139179,14512,9.4
West Baton Rouge,8/1/2010,12007,11053,954,7.9,154086,139438,14648,9.5
West Baton Rouge,9/1/2010,12011,11066,945,7.9,153975,139396,14579,9.5
West Baton Rouge,10/1/2010,12017,11115,902,7.5,153635,139119,14516,9.4
West Baton Rouge,11/1/2010,12033,11116,917,7.6,154125,139044,15081,9.8
West Baton Rouge,12/1/2010,11954,11063,891,7.5,153650,139301,14348,9.3
West Baton Rouge,1/1/2011,11983,10991,992,8.3,153263,139250,14013,9.1
West Baton Rouge,2/1/2011,11969,11094,875,7.3,153214,139394,13820,9
West Baton Rouge,3/1/2011,12050,11175,875,7.3,153376,139639,13737,9
West Baton Rouge,4/1/2011,12015,11186,829,6.9,153543,139586,13957,9.1
West Baton Rouge,5/1/2011,11939,11090,849,7.1,153479,139624,13855,9
West Baton Rouge,6/1/2011,12005,11041,964,8,153346,139384,13962,9.1
West Baton Rouge,7/1/2011,11959,11045,914,7.6,153288,139524,13763,9
West Baton Rouge,8/1/2011,11832,10971,861,7.3,153760,139942,13818,9
West Baton Rouge,9/1/2011,12011,11127,884,7.4,154131,140183,13948,9
West Baton Rouge,10/1/2011,12090,11250,840,6.9,153961,140368,13594,8.8
West Baton Rouge,11/1/2011,12050,11244,806,6.7,154128,140826,13302,8.6
West Baton Rouge,12/1/2011,11969,11153,816,6.8,153995,140902,13093,8.5
West Baton Rouge,1/1/2012,11853,10976,877,7.4,154381,141584,12797,8.3
West Baton Rouge,2/1/2012,11923,11101,822,6.9,154671,141858,12813,8.3
West Baton Rouge,3/1/2012,12011,11214,797,6.6,154749,142036,12713,8.2
West Baton Rouge,4/1/2012,11984,11241,743,6.2,154545,141899,12646,8.2
West Baton Rouge,5/1/2012,11935,11161,774,6.5,154866,142206,12660,8.2
West Baton Rouge,6/1/2012,12078,11171,907,7.5,155083,142391,12692,8.2
West Baton Rouge,7/1/2012,11962,11101,861,7.2,154948,142292,12656,8.2
West Baton Rouge,8/1/2012,11925,11128,797,6.7,154763,142291,12471,8.1
West Baton Rouge,9/1/2012,12014,11279,735,6.1,155160,143044,12115,7.8
West Baton Rouge,10/1/2012,12097,11379,718,5.9,155554,143431,12124,7.8
West Baton Rouge,11/1/2012,12021,11363,658,5.5,155338,143333,12005,7.7
West Baton Rouge,12/1/2012,11937,11243,694,5.8,155628,143330,12298,7.9
West Baton Rouge,1/1/2013,12077,11260,817,6.8,155763,143292,12471,8
West Baton Rouge,2/1/2013,12138,11397,741,6.1,155312,143362,11950,7.7
West Baton Rouge,3/1/2013,12264,11533,731,6,155005,143316,11689,7.5
West Baton Rouge,4/1/2013,12354,11656,698,5.6,155394,143635,11760,7.6
West Baton Rouge,5/1/2013,12357,11608,749,6.1,155536,143882,11654,7.5
West Baton Rouge,6/1/2013,12460,11604,856,6.9,155749,143999,11751,7.5
West Baton Rouge,7/1/2013,12399,11597,802,6.5,155599,144264,11335,7.3
West Baton Rouge,8/1/2013,12299,11560,739,6,155605,144326,11279,7.2
West Baton Rouge,9/1/2013,12366,11662,704,5.7,155687,144418,11270,7.2
West Baton Rouge,10/1/2013,12347,11697,650,5.3,154673,143537,11136,7.2
West Baton Rouge,11/1/2013,12380,11761,619,5,155265,144479,10787,6.9
West Baton Rouge,12/1/2013,12171,11617,554,4.6,155182,144778,10404,6.7
West Baton Rouge,1/1/2014,12313,11681,632,5.1,155352,145150,10202,6.6
West Baton Rouge,2/1/2014,12422,11822,600,4.8,155483,145134,10349,6.7
West Baton Rouge,3/1/2014,12602,11983,619,4.9,156028,145648,10380,6.7
West Baton Rouge,4/1/2014,12656,12060,596,4.7,155369,145667,9702,6.2
West Baton Rouge,5/1/2014,12746,12069,677,5.3,155684,145825,9859,6.3
West Baton Rouge,6/1/2014,12848,12065,783,6.1,155707,146247,9460,6.1
West Baton Rouge,7/1/2014,12937,12100,837,6.5,156007,146399,9608,6.2
West Baton Rouge,8/1/2014,12938,12118,820,6.3,156130,146530,9599,6.1
West Baton Rouge,9/1/2014,13035,12228,807,6.2,156040,146778,9262,5.9
West Baton Rouge,10/1/2014,13222,12418,804,6.1,156417,147427,8990,5.7
West Baton Rouge,11/1/2014,13142,12323,819,6.2,156494,147404,9090,5.8
West Baton Rouge,12/1/2014,12932,12178,754,5.8,156332,147615,8717,5.6
West Baton Rouge,1/1/2015,13069,12212,857,6.6,157030,148145,8885,5.7
West Baton Rouge,2/1/2015,13095,12323,772,5.9,156644,148045,8599,5.5
West Baton Rouge,3/1/2015,13162,12435,727,5.5,156643,148128,8515,5.4
West Baton Rouge,4/1/2015,13219,12513,706,5.3,157060,148511,8550,5.4
West Baton Rouge,5/1/2015,13239,12501,738,5.6,157651,148817,8834,5.6
West Baton Rouge,6/1/2015,13256,12458,798,6,157062,148816,8247,5.3
West Baton Rouge,7/1/2015,13301,12503,798,6,156997,148830,8167,5.2
West Baton Rouge,8/1/2015,13185,12458,727,5.5,157172,149181,7992,5.1
West Baton Rouge,9/1/2015,13207,12480,727,5.5,156733,148826,7907,5
West Baton Rouge,10/1/2015,13264,12600,664,5,157167,149246,7922,5
West Baton Rouge,11/1/2015,13241,12598,643,4.9,157463,149463,8000,5.1
West Baton Rouge,12/1/2015,13068,12461,607,4.6,158035,150128,7907,5
West Baton Rouge,1/1/2016,13050,12359,691,5.3,158280,150653,7627,4.8
West Baton Rouge,2/1/2016,13170,12529,641,4.9,158640,150939,7702,4.9
West Baton Rouge,3/1/2016,13331,12659,672,5,159179,151218,7961,5
West Baton Rouge,4/1/2016,13302,12653,649,4.9,159141,151074,8067,5.1
West Baton Rouge,5/1/2016,13223,12539,684,5.2,158784,151132,7652,4.8
West Baton Rouge,6/1/2016,13393,12551,842,6.3,158967,151223,7744,4.9
West Baton Rouge,7/1/2016,13414,12591,823,6.1,159194,151554,7641,4.8
West Baton Rouge,8/1/2016,13139,12373,766,5.8,159562,151779,7784,4.9
West Baton Rouge,9/1/2016,13259,12512,747,5.6,159714,151761,7953,5
West Baton Rouge,10/1/2016,13323,12651,672,5,159605,151793,7811,4.9
West Baton Rouge,11/1/2016,13205,12586,619,4.7,159506,151954,7553,4.7
West Baton Rouge,12/1/2016,13028,12417,611,4.7,159678,152157,7521,4.7
West Baton Rouge,1/1/2017,13269,12585,684,5.2,159620,152152,7468,4.7
West Baton Rouge,2/1/2017,13443,12817,626,4.7,159859,152480,7379,4.6
West Baton Rouge,3/1/2017,13490,12893,597,4.4,160137,153065,7073,4.4
West Baton Rouge,4/1/2017,13471,12888,583,4.3,160345,153255,7089,4.4
West Baton Rouge,5/1/2017,13325,12737,588,4.4,160068,153069,7000,4.4
West Baton Rouge,6/1/2017,13439,12725,714,5.3,160192,153318,6873,4.3
West Baton Rouge,7/1/2017,13530,12827,703,5.2,160462,153569,6892,4.3
West Baton Rouge,8/1/2017,13523,12840,683,5.1,160586,153503,7082,4.4
West Baton Rouge,9/1/2017,13619,12990,629,4.6,161140,154286,6854,4.3
West Baton Rouge,10/1/2017,13576,13024,552,4.1,160309,153609,6700,4.2
West Baton Rouge,11/1/2017,13552,13017,535,3.9,160579,153805,6774,4.2
West Baton Rouge,12/1/2017,13420,12904,516,3.8,160535,153904,6632,4.1
West Baton Rouge,1/1/2018,13416,12811,605,4.5,160914,154425,6489,4
West Baton Rouge,2/1/2018,13595,13021,574,4.2,161778,155197,6581,4.1
West Baton Rouge,3/1/2018,13761,13183,578,4.2,161686,155214,6472,4
West Baton Rouge,4/1/2018,13718,13168,550,4,161771,155312,6459,4
West Baton Rouge,5/1/2018,13590,13012,578,4.3,161848,155652,6196,3.8
West Baton Rouge,6/1/2018,13796,13060,736,5.3,162210,155762,6447,4
West Baton Rouge,7/1/2018,13796,13086,710,5.1,162341,156146,6195,3.8
West Baton Rouge,8/1/2018,13585,12968,617,4.5,161660,155504,6156,3.8
West Baton Rouge,9/1/2018,13648,13082,566,4.1,162087,156015,6073,3.7
West Baton Rouge,10/1/2018,13773,13205,568,4.1,162602,156391,6211,3.8
West Baton Rouge,11/1/2018,13799,13271,528,3.8,162836,156721,6115,3.8
West Baton Rouge,12/1/2018,13704,13153,551,4,163206,156817,6389,3.9
West Baton Rouge,1/1/2019,13623,12972,651,4.8,162963,156487,6475,4
West Baton Rouge,2/1/2019,13708,13146,562,4.1,162999,156863,6136,3.8
West Baton Rouge,3/1/2019,13731,13214,517,3.8,162904,156701,6202,3.8
West Baton Rouge,4/1/2019,13651,13166,485,3.6,162586,156625,5961,3.7
West Baton Rouge,5/1/2019,13585,13019,566,4.2,162751,156821,5930,3.6
West Baton Rouge,6/1/2019,13714,12997,717,5.2,163168,157232,5935,3.6
West Baton Rouge,7/1/2019,13652,12956,696,5.1,163590,157529,6061,3.7
West Baton Rouge,8/1/2019,13557,12905,652,4.8,163774,157829,5945,3.6
West Baton Rouge,9/1/2019,13600,13005,595,4.4,164092,158339,5753,3.5
West Baton Rouge,10/1/2019,13691,13100,591,4.3,164416,158545,5871,3.6
West Baton Rouge,11/1/2019,13736,13167,569,4.1,164496,158629,5868,3.6
West Baton Rouge,12/1/2019,13516,12970,546,4,164699,158845,5853,3.6
West Baton Rouge,1/1/2020,13497,12889,608,4.5,164377,158508,5869,3.6
West Baton Rouge,2/1/2020,13521,13038,483,3.6,164467,158714,5753,3.5
West Baton Rouge,3/1/2020,13718,12865,853,6.2,162559,155353,7206,4.4
West Baton Rouge,4/1/2020,12588,11183,1405,11.2,156269,133185,23084,14.8
West Baton Rouge,5/1/2020,12889,11507,1382,10.7,158101,137173,20929,13.2
West Baton Rouge,6/1/2020,13268,11904,1364,10.3,159994,142342,17652,11
West Baton Rouge,7/1/2020,13389,12094,1295,9.7,160132,143779,16352,10.2
West Baton Rouge,8/1/2020,13431,12373,1058,7.9,160706,147245,13461,8.4
West Baton Rouge,9/1/2020,13619,12542,1077,7.9,160174,147620,12554,7.8
West Baton Rouge,10/1/2020,13765,12820,945,6.9,161003,149931,11072,6.9
West Baton Rouge,11/1/2020,13633,12792,841,6.2,160629,149934,10694,6.7
West Baton Rouge,12/1/2020,13525,12688,837,6.2,160745,149975,10770,6.7
West Baton Rouge,1/1/2021,13389,12544,845,6.3,160088,149852,10236,6.4
West Baton Rouge,2/1/2021,13521,12710,811,6,160184,150189,9995,6.2
West Baton Rouge,3/1/2021,13624,12845,779,5.7,160400,150644,9756,6.1
West Baton Rouge,4/1/2021,13672,12906,766,5.6,160843,151081,9762,6.1
West Baton Rouge,5/1/2021,13614,12866,748,5.5,160800,151535,9266,5.8
West Baton Rouge,6/1/2021,13592,12726,866,6.4,161197,151734,9462,5.9
West Baton Rouge,7/1/2021,13588,12840,748,5.5,161504,152773,8731,5.4
West Baton Rouge,8/1/2021,13521,12883,638,4.7,161527,153250,8276,5.1
West Baton Rouge,9/1/2021,13817,13244,573,4.1,161495,153843,7652,4.7
West Baton Rouge,10/1/2021,13795,13287,508,3.7,161754,154475,7279,4.5
West Baton Rouge,11/1/2021,13860,13402,458,3.3,162281,155530,6751,4.2
West Baton Rouge,12/1/2021,13724,13318,406,3,162497,156099,6398,3.9
West Baton Rouge,1/1/2022,13773,13271,502,3.6,163627,157115,6512,4
West Baton Rouge,2/1/2022,13955,13496,459,3.3,163899,157598,6301,3.8
West Baton Rouge,3/1/2022,14032,13601,431,3.1,164220,158206,6014,3.7
West Baton Rouge,4/1/2022,13918,13530,388,2.8,163893,157891,6002,3.7
West Baton Rouge,5/1/2022,13877,13446,431,3.1,164362,158378,5983,3.6
West Baton Rouge,6/1/2022,13914,13353,561,4,164046,158094,5951,3.6
West Baton Rouge,7/1/2022,13945,13417,528,3.8,164026,158258,5768,3.5
West Baton Rouge,8/1/2022,13940,13440,500,3.6,164654,158735,5919,3.6
West Baton Rouge,9/1/2022,13910,13468,442,3.2,164602,158810,5792,3.5
West Baton Rouge,10/1/2022,13926,13510,416,3,164648,158684,5964,3.6
West Baton Rouge,11/1/2022,13925,13524,401,2.9,164450,158507,5943,3.6
West Baton Rouge,12/1/2022,13834,13436,398,2.9,165025,159259,5766,3.5
West Baton Rouge,1/1/2023,13770,13298,472,3.4,165964,160217,5747,3.5
West Baton Rouge,2/1/2023,13909,13488,421,3,166358,160395,5962,3.6
West Baton Rouge,3/1/2023,14087,13647,440,3.1,166651,160812,5839,3.5
West Baton Rouge,4/1/2023,13992,13595,397,2.8,166725,160974,5751,3.4
West Baton Rouge,5/1/2023,13929,13459,470,3.4,166886,160796,6089,3.6
West Baton Rouge,6/1/2023,13914,13370,544,3.9,166937,160979,5958,3.6
West Baton Rouge,7/1/2023,13915,13443,472,3.4,167103,161183,5920,3.5
West Baton Rouge,8/1/2023,13982,13466,516,3.7,167759,161475,6284,3.7
West Baton Rouge,9/1/2023,14038,13571,467,3.3,167767,161442,6326,3.8
West Baton Rouge,10/1/2023,14105,13645,460,3.3,167690,161211,6479,3.9
West Baton Rouge,11/1/2023,14162,13718,444,3.1,168140,161886,6254,3.7
West Baton Rouge,12/1/2023,13996,13532,464,3.3,167439,161124,6315,3.8
West Baton Rouge,1/1/2024,13937,13429,508,3.6,167339,161190,6149,3.7
West Baton Rouge,2/1/2024,14067,13573,494,3.5,167475,161013,6462,3.9
West Baton Rouge,3/1/2024,14259,13772,487,3.4,167922,161425,6497,3.9
West Baton Rouge,4/1/2024,14170,13748,422,3,167988,161495,6492,3.9
West Baton Rouge,5/1/2024,14067,13627,440,3.1,167799,161164,6635,4
West Baton Rouge,6/1/2024,14108,13502,606,4.3,168005,161155,6849,4.1
West Baton Rouge,7/1/2024,14197,13548,649,4.6,168315,161219,7097,4.2
West Baton Rouge,8/1/2024,14133,13521,612,4.3,168496,161425,7071,4.2
West Baton Rouge,9/1/2024,14073,13497,576,4.1,168703,161802,6901,4.1
West Baton Rouge,10/1/2024,14176,13582,594,4.2,168428,161456,6972,4.1
West Baton Rouge,11/1/2024,14158,13598,560,4,168304,161183,7121,4.2
West Baton Rouge,12/1/2024,14017,13521,496,3.5,168547,161661,6886,4.1
West Baton Rouge,1/1/2025,13816,13262,554,4,170744,163895,6849,4
West Baton Rouge,2/1/2025,13920,13381,539,3.9,170359,163307,7052,4.1
West Carroll,1/1/1990,4870,4178,692,14.2,125833,119081,6752,5.4
West Carroll,2/1/1990,4705,4071,634,13.5,125710,119059,6651,5.3
West Carroll,3/1/1990,4761,4182,579,12.2,125801,119203,6598,5.2
West Carroll,4/1/1990,5078,4345,733,14.4,125649,118852,6797,5.4
West Carroll,5/1/1990,5192,4538,654,12.6,125893,119151,6742,5.4
West Carroll,6/1/1990,5228,4492,736,14.1,125573,118983,6590,5.2
West Carroll,7/1/1990,5124,4457,667,13,125732,118810,6922,5.5
West Carroll,8/1/1990,5064,4595,469,9.3,125990,118802,7188,5.7
West Carroll,9/1/1990,5143,4727,416,8.1,125892,118524,7368,5.9
West Carroll,10/1/1990,4968,4579,389,7.8,125995,118536,7459,5.9
West Carroll,11/1/1990,4981,4433,548,11,126070,118306,7764,6.2
West Carroll,12/1/1990,4821,4141,680,14.1,126142,118241,7901,6.3
West Carroll,1/1/1991,5108,3929,1179,23.1,125955,117940,8015,6.4
West Carroll,2/1/1991,5166,4017,1149,22.2,126020,117755,8265,6.6
West Carroll,3/1/1991,5339,4130,1209,22.6,126238,117652,8586,6.8
West Carroll,4/1/1991,5484,4313,1171,21.4,126548,118109,8439,6.7
West Carroll,5/1/1991,5570,4396,1174,21.1,126176,117440,8736,6.9
West Carroll,6/1/1991,5677,4472,1205,21.2,126331,117639,8692,6.9
West Carroll,7/1/1991,5501,4559,942,17.1,126154,117568,8586,6.8
West Carroll,8/1/1991,5224,4655,569,10.9,126150,117484,8666,6.9
West Carroll,9/1/1991,5197,4683,514,9.9,126650,117928,8722,6.9
West Carroll,10/1/1991,5265,4799,466,8.9,126642,117800,8842,7
West Carroll,11/1/1991,5221,4643,578,11.1,126701,117770,8931,7
West Carroll,12/1/1991,5167,4437,730,14.1,126664,117466,9198,7.3
West Carroll,1/1/1992,5370,4161,1209,22.5,127261,117978,9283,7.3
West Carroll,2/1/1992,5421,4289,1132,20.9,127207,117753,9454,7.4
West Carroll,3/1/1992,5549,4377,1172,21.1,127604,118144,9460,7.4
West Carroll,4/1/1992,5422,4520,902,16.6,127841,118426,9415,7.4
West Carroll,5/1/1992,5333,4490,843,15.8,128119,118375,9744,7.6
